code;name;status;quantity;price;location
2200000317;ZUPČANIK PUMPE 8084510;NEAKNOV02;4;2662.05;
2200000318;TELO PUMPE 8029460;NEAKNOV02;7;2496.73;
2200000319;OSOVINA 8029566;NEAKNOV02;7;3031.75;
2200000320;OSOVINA SLOBODNA 8029511;NOVO02;17;11238.04;
2200000321;ZUPČANIK UNUTRAŠNJI 8029462;NEAKNOV02;10;3186.78;
2200000322;ČAURA ZUPČANIKA 8029461;NOVO02;14;2753.77;
2200000323;KUČIŠTE PUMPE 8029512;NOVO02;5;7291.06;
2200000325;KUČIŠTE PUMPE 8029514;NOVO02;5;1024.45;
2200000326;ZAPTIVAC IZMEDJU KUCISTA I PUMPE 8029034;NOVO02;46;1566.22;
2200000327;ZAPTIVAC GLAVE PUMPE 8082104;NEAKNOV02;8;1.61;
2200000328;ZAPTIVAC 8251055;NEAKNOV02;484;2471.98;
2200000329;SPOJNICA-KUPLUNG 8077938;NOVO02;1;6250.62;
2200000334;SEPARATOR ZA ULJE 8173846;NOVO02;1;0.17;
2200000335;ZAPTIVAC POKLOPCA SEPARATORA 8173851;NEAKNOV02;1;0.2;
2200000337;FILTER ZA ULJE SEPARATORA 8173850;NOVO02;5;2.21;
2200000340;ZAPTIVAC 8084670;NOVO02;20;8.08;
2200000341;CEV 8082674;NOVO02;2;6284.2;
2200000342;CEV 8080166;NOVO02;2;4619.45;
2200000343;CEV 8082532;NOVO02;2;5361.96;
2200000347;ZAPTIVAC GLAVNOG VODA ZA ULJE 8025988;NOVO02;101;278.64;
2200000349;CEVOVOD 8039842;NOVO02;4;531.4;
2200000355;ZAPTIVAC 8029159;NOVO02;25;840.61;
2200000360;ZAPTIVAC 8082586;NOVO02;8;8.13;
2200000363;CEV 8078470;NEAKNOV02;10;2.02;
2200000364;SITO FILTERA SA STRANE 8080207;NEAKNOV02;8;1.61;
2200000365;ZAPTIVAC FILTERA 8085182;NOVO02;24;4965.74;
2200000366;ZAPTIVAC FILTERA 8080852;NOVO02;21;1624.15;
2200000367;ZAPTIVAC POKLOPCA 8085253;NOVO02;136;394.49;
2200000376;ZAPTIVAC-GARNITURA 8152078;NOVO02;69;913.95;
2200000378;VENTIL 8077201;NEAKNOV02;2;5340.39;
2200000379;OPRUGA VENTILA 8028785;NEAKNOV02;5;1.01;
2200000380;ZAPTIVAC VENTILA 8069445;NOVO02;26;4.34;
2200000384;ZAPTIVAC ZA NAPOJNI VOD 8165276;NOVO02;98;16.59;
2200000388;ZAPTIVAC 8104276;NOVO02;24;9.15;
2200000389;ZAPTIVAC 8104292;NOVO02;6;2.24;
2200000391;ZAPTIVAC CASICE 8104055;NOVO02;63;153.9;
2200000393;FILTER GORIVA-FINI FI 60X109 50.69.01/30;NOVO02;35;19606.02;
2200000394;ZAPTIVAC KUCISTA FILTERA 8103579;NOVO02;18;99.23;
2200000395;OSOVINICA 8262316;NEAKNOV02;15;3.03;
2200000397;BRIZGALJKA-KOMPLET 5229290/5228800;POLOVNO02;40;28183.5;
2200000398;TELO PUMPE BRIZGALJKE 5228245;NOVO02;96;40515.51;
2200000401;OPRUGA 5227904;NEAKNOV02;11;241.48;
2200000402;OPRUGA BRIZGALJKE 5226491;NEAKNOV02;35;7.07;
2200000403;TELO BRIZGALJKE DONJE 5228545;NOVO02;49;7762.93;
2200000404;PRSTEN GUMENI 5226571;NOVO02;164;1138.39;
2200000409;PRSTEN ODSTOJNI 5228572;NOVO02;50;8.35;
2200000410;DELOVI BRIZGALJKE-GARNITUR.5229248/52287;NEAKNOV02;28;5.65;
2200000411;DELOVI BRIZGALJKE-GARNITURA 5228836;NOVO02;16;698.43;
2200000412;CAURA-USMERIVAC 5226574;NOVO02;2;963.76;
2200000413;FILTER BRIZGALJKE 5228013;NOVO02;314;129073.75;
2200000421;ROTOR PUMPE 8060008;NOVO02;20;10785.12;
2200000423;ZAPTIVAC 8028730;NOVO02;31;5.16;
2200000426;ZAPTIVAC 9580711;NOVO02;47;35398.48;
2200000431;LEZAJ KUGLICNI 9542412;NOVO02;4;277.52;
2200000433;OSOVINA PUMPE 8052246;NOVO02;1;935.41;
2200000434;ZUPCANIK POGONSKI PUMPE 8042976;NOVO02;17;20686.61;
2200000440;ZAPTIVAC-KOMPLET 8404507;NOVO02;4;33883.74;
2200000444;ZAPTIVAC 8126649;NOVO02;20;13.09;
2200000446;CEV DOVODNA ZA KOSULJICU 8347340;NOVO02;2;11.39;
2200000448;ZAPTIVAC DOVODA VODE 8231838;NOVO02;14;118.35;
2200000452;ROOTH DUVALJKA-LEVA 8069433;POLOVNO02;1;3609.28;
2200000453;ROOTH DUVALJKA-DESNA 8069492;POLOVNO02;1;536.76;
2200000453;ROOTH DUVALJKA-DESNA 8069492;REGENER02;1;2180595.75;
2200000454;PLOČA 8189439;POLOVNO02;2;120.41;
2200000456;VIJAK 0110487;NEAKNOV02;12;2.42;
2200000458;ROTOR DUVALJKE 8048295;NOVO02;9;227808.39;
2200000458;ROTOR DUVALJKE 8048295;POLOVNO02;4;29073.31;
2200000459;OGRLICA 8028466;NOVO02;1;31253.22;
2200000462;OSOVINA DUVALJKE 8028594;NOVO02;7;137387.09;
2200000466;VIJAK 0181441;NOVO02;4;1649.35;
2200000468;KUČIŠTE DUVALJKE 8189438;NOVO02;7;21952.97;
2200000470;ZUPČANIK 8081124;NOVO02;2;21781.56;
2200000471;ZAPTIVAC OSOVINSKI-SEMERING 8034168;NEAKNOV02;4;91.77;
2200000472;ZAPTIVAC OSOVINSKI-SEMER. 8434196/832704;NOVO02;12;16667.53;
2200000474;ČAURA 8028155;NEAKNOV02;30;7.91;
2200000475;NOSAČ DUVALJKE 8084574;NOVO02;3;103094.95;
2200000476;NOSAČ DUVALJKE 8084575;NEAKNOV02;5;20585.12;
2200000478;KUĆIŠTE FILTERA 8186771;NEAKNOV02;1;0.2;
2200000479;FILTER ZA GORIVO 8186776;NOVO02;4;43413.53;
2200000480;FILTER VAZDUHA VRATA KOSA 50.69.13/20;NOVO02;2;34524.91;
2200000480;FILTER VAZDUHA VRATA KOSA 50.69.13/20;POLOVNO02;1;2286.93;
2200000481;FILTER VAZDUHA RUTH DUVALJKE 50.69.12/20;POLOVNO02;1;0.11;
2200000483;ZAPTIVAC-GARNITURA 8261173;NOVO02;44;6303.91;
2200000490;ZAPTIVAC-GARNITURA 9320844/8284873;NOVO02;53;110055.39;
2200000492;ZAPTIVAC-GARNITURA 8271649;NOVO02;9;125391.64;
2200000496;DELOVI ZA BRIZGALJKU-GARNITURA 9583700;NOVO02;24;3681.46;
2200000497;ISKLJUČIVAČ 40013182;NOVO02;39;12381.14;
2200000498;ZAPTIVAC-GARNITURA 40010851;NOVO02;24;4.01;
2200000500;HLADNJAK VODE 8490482/8206685/3129131;POLOVNO02;10;25677.64;
2200000501;ZAPTIVAC PRIRUBNICE GLAVNOG VODA 8234290;NOVO02;24;6129.19;
2200000503;ZAPTIVAC PRIRUBNICE GLAVNOG VODA 8070513;NOVO02;2;100.65;
2200000504;ZAPTIVAC 8234119/8177371;NOVO02;14;397.79;
2200000506;VIJAK 0179838;NOVO02;337;177.5;
2200000507;VIJAK 0179887;NOVO02;30;11.15;
2200000510;PREKIDAČ ŽALUZINE 8280349;NOVO02;1;83506.35;
2200000514;LEŽAJ 0456382;NOVO02;56;938.54;
2200000515;KUĆIŠTE 8081399;NEAKNOV02;1;31592.69;
2200000516;KUĆIŠTE 8329900;POLOVNO02;3;6439.06;
2200000518;KUĆIŠTE 8173847;NEAKNOV02;4;1013.51;
2200000524;MANZETNA-POKLOPAC 8259770;NOVO02;198;9615.83;
2200000526;OPRUGA KLIPA 8110187;NOVO02;5;1.34;
2200000530;CILINDAR 8248309;NEAKNOV02;1;15050.67;
2200000535;ZAPTIVAC 8175384;NOVO02;17;6.81;
2200000537;PRSTEN GUMENI 8120779;NOVO02;8;773.17;
2200000539;ELEMENT 8247016;NOVO02;8;16069.26;
2200000541;SITO FILTETRA GRUBOG 8317396;NOVO02;4;2131.03;
2200000543;FILTER GORIVA GRUBI FI 71X248 50.69.02/3;NOVO02;15;10290.06;
2200000544;ZAPTIVAC POKLOPCA FILTERA 8124185;NOVO02;30;142.8;
2200000545;ZAPTIVAC VENTILA 8010874;NOVO02;10;2.97;
2200000548;ZAPTIVAC POKLOPCA 8358905;NOVO02;5;269.47;
2200000549;ZAPTIVAC 8478711;NOVO02;40;464.13;
2200000550;MANOMETAR 8232099;NOVO02;12;822.05;
2200000550;MANOMETAR 8232099;POLOVNO02;4;688.08;
2200000551;STAKLO POKAZNO 8222120;NEAKNOV02;16;221.6;
2200000553;LETVA RAZVODNA 8277744;NOVO02;10;1.67;
2200000556;ZAPTIVAC POKLOPCA 8075964;NOVO02;3;256.83;
2200000558;FILTER ULJA-MISIJANA FI150X750 50.69.03/;NOVO02;23;72231.02;
2200000559;VIJAK 8168656;NEAKNOV02;5;1.01;
2200000562;OPRUGA PRELIVNOG VENTILA 8035263;NEAKNOV02;2;0.4;
2200000564;ZAPTIVAC PRELIVNOG VENTILA 8067196;NEAKNOV02;9;1.82;
2200000568;HLADNJAK ZA ULJE DIZEL MOTORA 3129515;POLOVNO02;3;42156.4;
2200000582;PRSTEN KLIPA;NEAKNOV02;10;2.02;
2200000585;FILTER 8175915;NOVO02;6;4432.5;
2200000586;VENTIL 8277269/8137445;NEAKNOV02;6;1.21;
2200000590;VENTIL 8279836;NEAKNOV02;14;2.83;
2200000591;MANOMETAR 8231326;NOVO02;2;112.82;
2200000592;MANOMETAR 8231327;REGENER02;4;8888.82;
2200000597;KOMPRESOR 8266208;POLOVNO02;1;27362.52;
2200000597;KOMPRESOR 8266208;REGENER02;1;944352.87;
2200000600;ZAPTIVAC ULJA 8083554;NOVO02;2;47.04;
2200000613;VIJAK OTVORA ZA PUNJENJE 0179882;NEAKNOV02;4;0.81;
2200000626;PRSTEN 8306237;NEAKNOV02;17;3.43;
2200000642;PRSTEN KLIPA - ULJNI 8215109;POLOVNO02;4;1144.72;
2200000647;MANOMETAR OD 0-14 BARA 8231593;POLOVNO02;2;1829.11;
2200000653;POKAZIVAČ NIVOA ULJA 8267929;NEAKNOV02;12;907.12;
2200000655;KUĆIŠTE KOMPRESORA 8061002;NOVO02;1;1114.93;
2200000663;OPRUGA VENTILA 8083569;NEAKNOV02;3;0.6;
2200000672;VENTIL SIGURNOSNI 8194952;NOVO02;1;8755.93;
2200000707;FILTER ZA VAZDUH 8294139;NOVO02;16;12273.5;
2200000709;VENTIL 8004913;NEAKNOV02;5;77.63;
2200000709;VENTIL 8004913;POLOVNO02;1;586.25;
2200000714;ULOZAK FILTERA KOMPR.VAZDUHA 50.69.09/20;NOVO02;1;14851.45;
2200000718;PRED FILTER VAZDUHA-ZICANI 8158920;NOVO02;10;88.94;
2200000720;VENTIL 8004922;POLOVNO02;1;35.78;
2200000733;VIJAK 0181465;NOVO02;10;10948;
2200000759;ZAPTIVAC 8190536;NOVO02;6;4826.74;
2200000760;CEVCICA STAKLENA 8198355;NOVO02;8;2967.53;
2200000762;LEZAJ KUGLICNI 0903313;NOVO02;18;13.26;
2200000768;ZUPČANIK 8249707;NOVO02;1;14852.06;
2200000771;LEZAJ KUGLICNI-DVOREDNI 0954441;NOVO02;7;2.85;
2200000772;ZUPČANIK 8248911;NOVO02;2;77199.82;
2200000773;LEZAJ KUGLICNI 0903310;NOVO02;1;1334.34;
2200000777;ZAPTIVKA ZA ULJE 8083254;NOVO02;20;2596.96;
2200000780;ROTOR SPOJNICE ZA VAZDUH 8190533;NOVO02;4;200776.76;
2200000786;CREVO GUMENO 8195499;NOVO02;5;3.47;
2200000788;VODIĆ 8310840;NOVO02;244;39200.33;
2200000795;POKLOPAC 8247933;NOVO02;4;0.66;
2200000800;NAVRTKA 0442831;NOVO02;10;148.6;
2200000805;LONAC IZDUVNI 8205112;NOVO02;6;2.15;
2200000807;ZAPTIVAC 8459714/8281295;NOVO02;2;13229.58;
2200000809;PRSTEN GUMENI 8347415;NOVO02;26;24.2;
2200000810;ZAPTIVAC 8334836;NOVO02;30;5.01;
2200000813;ZAPTIVAC 8379503;NOVO02;11;174950.47;
2200000814;ZAPTIVAC 8360005;NEAKNOV02;14;2.83;
2200000816;ZAPTIVAC 8138458;NOVO02;80;21.37;
2200000821;OPRUGA 8133220;NOVO02;1;0.16;
2200000823;VENTIL 8113683;NEAKNOV02;5;136.6;
2200000824;LEZAJ IGLICASTI 8201591;NOVO02;45;2379.14;
2200000826;OSOVINA POGONA REGULATORA BR.OBRT. 81496;NOVO02;4;851.17;
2200000828;OPRUGA 8149469;NOVO02;1;151.88;
2200000833;ZAPTIVAC-GARNITURA 8430364;NOVO02;19;4546.36;
2200000834;ZUPCANIK REGULATORA 8152070;NOVO02;8;50.66;
2200000835;ZUPČANIK 8152069;NOVO02;4;832.68;
2200000836;ZUPČANIK 8228384;NOVO02;8;1007.44;
2200000838;KLIP 8217606;NOVO02;2;1743.79;
2200000839;O-PRSTEN 8235790;NEAKNOV02;125;97.14;
2200000847;VRATILO 8249725;NEAKNOV02;1;0.2;
2200000849;ZAPTIVAC ZA STAKLO 8319674;NOVO02;1;862.37;
2200000850;ŠENT ZA AMPERMETAR 8118495;NEAKNOV02;1;0.2;
2200000851;PREKIDAČ 8004888;NEAKNOV02;11;2.22;
2200000852;PREKIDAC PNEUMATSKI 9518738/8280221;NOVO02;8;8268.38;
2200000859;OSIGURAC 80A 8004570;NOVO02;35;133.11;
2200000861;OSIGURAC 250A 8269046;NOVO02;2;17300.76;
2200000862;OSIGURAC 400A 8127052;NOVO02;2;8090.91;
2200000863;ISPRAVLJAC SELENSKI 8158951;NOVO02;1;201.9;
2200000864;ISPRAVLJAC SELENSKI 8178412;NOVO02;9;715.94;
2200000868;OTPORNIK 8225410;NOVO02;13;5243.4;
2200000871;OTPORNIK 8159811;NOVO02;15;202.89;
2200000872;OTPORNIK 8255414;NOVO02;14;3012.31;
2200000874;OTPORNIK 8331626/8261270;NOVO02;2;0.39;
2200000875;OTPORNIK 8025379;NOVO02;3;85.27;
2200000877;OTPORNIK 6918518;NOVO02;9;112734.06;
2200000881;OTPORNIK 8159766;NOVO02;5;911.68;
2200000883;PREBACIVAČ 8473554;NEAKNOV02;15;3.03;
2200000884;DIODA 8433751;NOVO02;10;288.33;
2200000885;RELE 8347433;NOVO02;12;190067.27;
2200000886;RELE 8253245;NEAKNOV02;6;5567.08;
2200000887;ISPRAVLJAC SELENSKI 8375607;POLOVNO02;2;842;
2200000890;POSTOLJE OSIGURACA 30A 8004542;NOVO02;4;1633.32;
2200000894;AMPERMETAR 8142028;NOVO02;130;39773.67;
2200000895;PREKIDAC AUTOMATSKI 30A 8458699/8205114;NOVO02;5;204.1;
2200000896;PREKIDAC AUTOMATSKI 15A 8458698/8205116;NOVO02;5;585.39;
2200000897;PREKIDAČ 8481166;NOVO02;7;1677.14;
2200000898;PREKIDAČ IZOLACIONI 6916566;NOVO02;13;9932.75;
2200000899;PREKIDAČ 8458698;NOVO02;31;840.14;
2200000901;PREKIDAČ 8481167;NOVO02;1;0.31;
2200000905;ROTOR GENERATORA GLAVNOG 8280146;NOVO02;1;331933.38;
2200000908;UMETAK DRŽAČA 8097606;NEAKNOV02;22;6398.86;
2200000909;ZAPTIVAC ZA LEZAJ KUGLICNI 8127134;NEAKNOV02;4;4.21;
2200000916;NAMOTAJ 8268503;NOVO02;13;33431.69;
2200000917;MEDJUPOL 8283921;NEAKNOV02;2;0.4;
2200000918;MEDJUPOL 8283923;NEAKNOV02;2;0.4;
2200000919;PRIČVRŠĆIVAČ 8084053;NEAKNOV02;100;20.19;
2200000920;OPRUGAČETKICE 8082880;NOVO02;680;300.22;
2200000922;NAVLAKA 8303195;NOVO02;50;1107.36;
2200000929;SINA PRIKLJUCNA 8412294;NEAKNOV02;1;0.2;
2200000930;POTISKIVAČČETKICA 8338116;NEAKNOV02;90;23752.78;
2200000937;OSOVINA SA NAVOJEM 8022474;NEAKNOV02;14;2.83;
2200000939;VIJAK 0271549;NEAKNOV02;8;1.62;
2200000940;PODMETAC 8127667;NOVO02;32;1370.93;
2200000941;PODMETAC 8127666;NOVO02;32;490.67;
2200000942;NAVRTKA 0114507;NEAKNOV02;10;2.02;
2200000942;NAVRTKA 0114507;NOVO02;8;83.23;
2200000944;PODMETAC 8082972;NEAKNOV02;32;6.46;
2200000945;PODMETAČ 8252094;NEAKNOV02;32;6.46;
2200000946;PODMETAČ 8252095;NEAKNOV02;31;6.26;
2200000947;VIJAK 0271644;NOVO02;10;13225.07;
2200000952;ROTOR VENTILATORA 5335453;NEAKNOV02;1;0.2;
2200000954;ZAPTIVAC FILCANI 1079145;NOVO02;17;872.63;
2200000958;DRŽAČČETKICA 5372590;NOVO02;34;15.52;
2200000959;CETKICA POM.GENER. 2X(8X25,4X50,5) 53178;NOVO02;1160;113197.62;
2200000964;KONTAKT-OPRUZNI 5551981;NOVO02;142;1155.49;
2200000966;OPRUGA 5310593;NOVO02;30;645.26;
2200000969;DRŽAČ OSOVINE ROTORA 5393743;NEAKNOV02;2;0.4;
2200000970;ČAURA OSOVINE ROTORA 4996796/5393742;NEAKNOV02;2;0.4;
2200000973;OSOVINA ROTORA 5375933;NEAKNOV02;1;0.2;
2200000975;ZUPCANIK VUCNOG MOT. Z=17 8452314/955620;NOVO02;1;37884.09;
2200000976;NAVRTKA-SPECIJALNA 8300183;NEAKNOV02;6;1.21;
2200000978;LEZAJ KLIZNI 8300704/8277749;NOVO02;34;4910579.75;
2200000978;LEZAJ KLIZNI 8300704/8277749;POLOVNO02;4;11346.79;
2200000978;LEZAJ KLIZNI 8300704/8277749;REGENER02;2;154545.27;
2200000979;GUMENI ŠTITNIK SPOJNICE 8194450;NOVO02;40;2375.28;
2200000980;VUČNI MOTOR (SER.661) 8313570/8282652;POLOVNO02;15;1517231.22;
2200000982;ROTOR ELEKTROMOTORA VUCNOG 8142636;NOVO02;1;45542.57;
2200000982;ROTOR ELEKTROMOTORA VUCNOG 8142636;POLOVNO02;14;44198.29;
2200000991;MAZALICA 8277771;NOVO02;26;876455.95;
2200000994;ČETKICA ZA VUČNI MOTOR LOK.661;NOVO02;200;460000;
2200000999;LEZAJ CILINDR.VALJK.-NJ320 7451863/74503;NOVO02;8;82157.48;
2200001004;NOSAČ DRŽAČAČETKICA 8159003;NOVO02;1450;117488.72;
2200001005;OPRUGA POTISNA 8049462;NOVO02;34;1412.88;
2200001010;OPRUGA MAZALICE 8337941;NOVO02;29;10.17;
2200001015;UMETAK FILCANI-SREDNJI 340/300X5 8250267;NOVO02;36;30996.23;
2200001016;UMETAK FILCANI-VELIKI 380/340X10 8250387;NOVO02;40;45120.39;
2200001022;ZAVRTANJ USICE UZENGIJE 8322027/8300174;NOVO02;23;64500.75;
2200001028;STATOR VUCNOG MOTORA;POLOVNO02;10;10;
2200001029;UREDAJ ZA ZAUSTAVLJANJE 9539484;NEAKNOV02;56;20927.69;
2200001030;UREDAJ ZA ZAUSTAVLJANJE 9539492;NEAKNOV02;36;12864.94;
2200001035;OSOVINSKI ZAPTIVAC-GARNITURA 8228321;NOVO02;3;297.1;
2200001038;ZAPTIVAC 1070534;NOVO02;12;51.87;
2200001039;LEZAJ KUGLICNI 0954826;NEAKNOV02;4;0.81;
2200001042;CETKICA MOT.PUMP.GOR(7,94X17,46X35)80784;NOVO02;10;472.73;
2200001046;ZUPČANIK PUMPE 8228822;NEAKNOV02;5;1.01;
2200001047;ZVEZDA SPOJNICE 8084884;NOVO02;1;1731.6;
2200001050;ROTOR 8228322;NOVO02;16;29833.21;
2200001051;ZUPČANIK SLOBODNI Z=8 8118895/9521000;NOVO02;21;14611.29;
2200001052;POKLOPAC PUMPE 8118896/9520999;NOVO02;25;2786.3;
2200001056;ČAURA 8204212;NOVO02;6;2.1;
2200001058;OSIGURAČ 8118339;NOVO02;6;2.1;
2200001059;OPRUGA 8235670;NOVO02;5;2.04;
2200001060;OPRUGA 8235624;NOVO02;3;1.05;
2200001061;OPRUGA 8204990;NOVO02;1;0.35;
2200001064;PREKIDAC 8296752/8225807;NOVO02;48;109.07;
2200001065;BROJČANIK 8224592;NOVO02;2;0.64;
2200001066;OTPORNIK 8227212;NOVO02;75;5887;
2200001068;GRLO ZA SIJALICU 8226506;NOVO02;27;11;
2200001072;PREKIDAČ 8301912;NEAKNOV02;8;3923.67;
2200001073;PREKIDAČ 8204709;NOVO02;20;7335.01;
2200001074;PREKIDAČ 8250944;NEAKNOV02;4;137.26;
2200001076;PREKIDAČ 8296750;NEAKNOV02;5;3.62;
2200001077;REOSTAT 8237523;NOVO02;1;183.92;
2200001080;GRLO ZA SIJALICU 9335330/8088472;NOVO02;4;344.3;
2200001083;PLOČICA 8275950;NEAKNOV02;100;2437.16;
2200001086;PREKIDAČ 8296754;NEAKNOV02;10;2.02;
2200001086;PREKIDAČ 8296754;NOVO02;6;2.11;
2200001087;PREKIDAČ 8296752;NOVO02;48;2189.88;
2200001088;OTPORNIK 8058049;NOVO02;1;0.35;
2200001092;OTPORNIK 8005144;NOVO02;2;0.7;
2200001095;KLIN 8055339;NEAKNOV02;1;0.2;
2200001098;DRŽAČ 8270008;NOVO02;2;0.7;
2200001099;OPRUGA CETKICE 8270009;NOVO02;80;44.81;
2200001100;CETKICA REGU.SNAG.OPT.(9,5X25,4X38)83108;NOVO02;137;2059.81;
2200001101;IZOLATOR 8055273;NOVO02;20;720;
2200001102;OPRUGA SPIRALNA 8175459;NEAKNOV02;2;0.4;
2200001105;ZAPTIVAC KRUZNI 8340344;NOVO02;1;403.97;
2200001106;REGULATOR NAPONA 8330790/8234628;NOVO02;1;185932.48;
2200001106;REGULATOR NAPONA 8330790/8234628;POLOVNO02;1;97.88;
2200001110;VENTIL 8491401/8280089;NOVO02;1;2.91;
2200001112;VENTIL REGULATORA 8416781/8279379;NEAKNOV02;3;1191.58;
2200001116;ADAPTER 9332912;NEAKNOV02;11;715.14;
2200001117;ADAPTER 9504809;NEAKNOV02;17;881.5;
2200001121;VREMENSKI RELE PESKARE TDS 8276598;NOVO02;9;5755.38;
2200001122;RELE 8272600;NOVO02;5;11658.44;
2200001123;RELE 8276599;NEAKNOV02;4;124.91;
2200001125;MEMBRANA 8260635;NOVO02;9;1.52;
2200001130;MIKROPREKIDAC 8144845;NOVO02;13;44.48;
2200001132;RELE PROTIV KLIZANJA WCR 8191734;NOVO02;1;9.45;
2200001134;KONTAKT 8136447;NEAKNOV02;3;0.6;
2200001139;KONTAKT POMOĆNI 9539500;NEAKNOV02;4;0.81;
2200001140;PODLOSKA 0121801;NEAKNOV02;39;7.88;
2200001143;RELE PUMPE ZA GORIVO 8155259;NOVO02;2;4373.81;
2200001148;OPRUGA 8140725;NOVO02;5;0.83;
2200001150;KONTAKT 8184366;NOVO02;11;1.84;
2200001152;OPRUGA 8184377;NOVO02;41;6.98;
2200001154;OPRUGA 8209374;NOVO02;27;9.04;
2200001156;PREKIDAČ 8253273;NOVO02;1;353.5;
2200001159;OPRUGA 8209972;NEAKNOV02;30;30.23;
2200001162;OPRUGA 8200617;NEAKNOV02;11;2.23;
2200001163;NAVRTKA 8209964;NOVO02;20;13198.66;
2200001164;SKRIVAČ PLAMENA 8209958;NEAKNOV02;24;51.07;
2200001167;VIJAK 0132286;NEAKNOV02;10;2.02;
2200001168;NAVRTKA SAMOKOČEĆA 8032757;NEAKNOV02;21;4.24;
2200001173;PRSTEN 9415901;NEAKNOV02;200;29572.14;
2200001175;MAGNET PRSTENASTI 8229029;NOVO02;46;19799.79;
2200001178;SEDISTE KONTAKTA 8282105;NEAKNOV02;2;0.4;
2200001182;OPRUGA PREDNJEG LEŽAJA 8218555;NEAKNOV02;8;1.62;
2200001183;OPRUGA ZADNJEG LEŽAJA 8218560;NEAKNOV02;8;1.62;
2200001185;MOST 8451653;NEAKNOV02;2;69573.52;
2200001187;OPRUGA 8218616;NEAKNOV02;16;3.23;
2200001189;PLOCA KONTAKTORA FS 8218549;NEAKNOV02;4;0.81;
2200001202;PLOČA RAZVODNA 8332488;NEAKNOV02;3;0.59;
2200001204;KONTAKT 8337574;NOVO02;5;0.83;
2200001205;NOSAČ KONTAKTA 8325873;NEAKNOV02;1;0.2;
2200001207;TABLICA RAZVODNA 9335528/8332489;NEAKNOV02;15;3.03;
2200001212;PREKIDAČ 8464117;NOVO02;3;159544.25;
2200001214;NAMOTAJ 8339342;NOVO02;5;0.83;
2200001217;KONTAKT 8468850;NOVO02;5;1.59;
2200001221;KONTAKT 8269681;NOVO02;2;1412.06;
2200001222;POLUGA 8282062;NEAKNOV02;2;0.4;
2200001223;OSOVINICA 8279242;NEAKNOV02;3;0.6;
2200001231;OPRUGA 8274222;NEAKNOV02;9;1.82;
2200001232;PODLOŠKA GUMENA 8293297;NEAKNOV02;12;2.42;
2200001233;TASTER 9539490;NOVO02;3;2.05;
2200001234;KONTAKT 8314176;NOVO02;5;1.35;
2200001235;KONTAKT 9539479;NOVO02;1;0.16;
2200001237;PREKIDAČ 8251143;POLOVNO02;4;2620.2;
2200001242;OTPORNIK 8278062;NOVO02;11;2.96;
2200001245;KONTAKT POMOĆNI 9539489;NOVO02;13;15637.03;
2200001249;RELE PROMENE 8251532;POLOVNO02;4;913.62;
2200001251;POLUGA MALA 8268694;NEAKNOV02;18;3.64;
2200001252;OPRUGA 8268713;NEAKNOV02;25;5.05;
2200001254;OPRUGA 8313804;NEAKNOV02;1;0.2;
2200001255;VENTIL MAGNETNI 8374827;NOVO02;4;1.34;
2200001256;RELE 8251126/8294080;NEAKNOV02;1;2242.15;
2200001256;RELE 8251126/8294080;NOVO02;1;5624.55;
2200001256;RELE 8251126/8294080;POLOVNO02;3;3667.22;
2200001257;KONTAKT 8262194;NEAKNOV02;4;311.84;
2200001257;KONTAKT 8262194;NOVO02;21;1353.81;
2200001260;IZOLATOR 8261138;NEAKNOV02;5;2.97;
2200001261;KONTAKT 8261142;NOVO02;33;24559.8;
2200001262;IZOLATOR 8261139;NEAKNOV02;4;15.28;
2200001263;KONTAKT 8261218;NEAKNOV02;4;0.81;
2200001264;MAGNET 8411563;NEAKNOV02;1;334.79;
2200001267;NOSAČ KONTAKTA 8261144;NEAKNOV02;2;0.4;
2200001268;PLOČA RAZVODNA 8261149;NEAKNOV02;1;11.3;
2200001269;PLOČICA RAZVODNA 8261150;NEAKNOV02;1;11.85;
2200001270;NOSAČ KONTAKTA 8261221;NEAKNOV02;3;0.6;
2200001271;OPRUGA 8262233;NEAKNOV02;120;37.27;
2200001272;OPRUGA 8306494;NEAKNOV02;32;6.45;
2200001274;OPRUGA 8306495;NEAKNOV02;15;3.03;
2200001276;KONTAKT 8254054;NOVO02;8;13303.32;
2200001277;KONTAKT 8261216;NOVO02;7;1.17;
2200001278;OPRUGA 8261130;NEAKNOV02;5;0.81;
2200001280;OPRUGA 8196067;NEAKNOV02;9;1.81;
2200001282;KONTAKT 8209971;NEAKNOV02;2;172.42;
2200001286;KONTAKT 8068064;NEAKNOV02;9;1.82;
2200001287;KONTAKT 8068066;NEAKNOV02;11;2.23;
2200001288;VODJICA 8031448;NEAKNOV02;1;0.2;
2200001289;OPRUGA 8240545;NEAKNOV02;7;1.41;
2200001290;MEMBRANA 8273771;NOVO02;15;4.04;
2200001292;OPRUGA 8240544;NEAKNOV02;11;2.23;
2200001295;ISPRAVLJAC SELENSKI 8249693;NOVO02;8;1427.41;
2200001299;PREKIDAČ 9334831/8148377;NOVO02;10;3.51;
2200001302;OTPORNIK 8268000;NOVO02;1;1374.95;
2200001303;PREKIDAČ ZA SVETLO 8004701;NOVO02;3;0.81;
2200001307;GRLO ZA SIJALICU 8004104;NOVO02;19;2853.82;
2200001308;GRLO ZA SIJALICU 8241562;NEAKNOV02;4;0.81;
